94.99226, 137, 90, 1.193215, 74.423358, 66.810219, 52.664234, 17.91679, 17.91679, 17.91679, 168881.527693, 262068.576642, 4.0, 0.0, 0.3, 0.01, 95.617798
95.219664, 153, 60, 1.199978, 75.803922, 58.411765, 54.117647, 18.291375, 18.291375, 18.291375, 147097.193717, 235992.751634, 4.0, 3.6, 0.7, 0.02, 95.95528
97.013468, 139, 10, 1.194109, 76.517986, 62.388489, 57.323741, 19.519117, 19.519117, 19.519117, 115043.382811, 258491.215827, 3.5, 0.0, 0.6, 0.03, 97.106457
95.581144, 135, 60, 1.190664, 75.02963, 64.548148, 52.585185, 17.413654, 17.413654, 17.413654, 177742.414648, 265382.451852, 4.0, 4.3, 0.5, 0.01, 96.070755
96.232023, 131, 8, 1.188265, 80.839695, 72.40458, 48.175573, 15.194656, 15.194656, 15.194656, 106016.379843, 272934.725191, 4.0, 1.9, 0.2, 0.04, 96.340329
95.377373, 155, 70, 1.198804, 74.658065, 63.819355, 48.806452, 17.582652, 17.582652, 17.582652, 153835.08932, 232719.690323, 4.0, 1.0, 0.2, 0.02, 95.852184
94.975516, 163, 70, 1.198778, 75.613497, 59.134969, 48.141104, 17.239873, 17.239873, 17.239873, 137235.236487, 221293.141104, 4.0, 2.1, 0.6, 0.02, 95.6314
94.563049, 154, 90, 1.18735, 72.688312, 61.850649, 49.603896, 17.386149, 17.386149, 17.386149, 164419.274905, 231992.850649, 2.8, 0.9, 0.5, 0.04, 95.396103
94.682452, 135, 80, 1.194459, 80.125926, 63.666667, 50.562963, 18.369301, 18.369301, 18.369301, 167521.884589, 266228.177778, 1.0, 1.2, 0.5, 0.01, 95.966799
95.161773, 110, 5, 1.19843, 68.609091, 83.190909, 55.927273, 13.874574, 13.874574, 13.874574, 151769.650815, 327820.918182, 2.8, 1.0, 1.1, 0.01, 96.535785
94.963698, 205, 15, 1.193499, 68.156098, 56.278049, 48.639024, 13.903726, 13.903726, 13.903726, 84424.953416, 175180.190244, 3.6, 0.7, 0.1, 0.0, 96.042482
95.999188, 182, 20, 1.197896, 71.692308, 64.527473, 45.521978, 20.365805, 20.365805, 20.365805, 133499.263524, 198045.324176, 5.9, 3.0, 0.2, 0.03, 96.645661
94.811128, 170, 30, 1.1852, 74.770588, 60.717647, 45.894118, 16.203866, 16.203866, 16.203866, 134887.844868, 209777.805882, 3.7, 1.0, 0.7, 0.03, 95.756989
97.213963, 175, 12, 1.198587, 70.628571, 59.24, 51.805714, 17.299941, 17.299941, 17.299941, 110338.661287, 206085.868571, 3.7, 2.0, 0.2, 0.01, 97.453873
94.810463, 159, 90, 1.194836, 75.484277, 62.899371, 46.742138, 15.548348, 15.548348, 15.548348, 150359.682716, 226114.207547, 3.3, 0.6, 0.2, 0.03, 95.037265
96.937685, 171, 15, 1.197029, 75.549708, 63.251462, 43.502924, 17.270932, 17.270932, 17.270932, 162028.624463, 210632.438596, 5.5, 1.3, 0.5, 0.01, 97.669445
94.265727, 184, 30, 1.193569, 75.875, 56.853261, 47.086957, 16.471089, 16.471089, 16.471089, 98625.480106, 195184.967391, 5.1, 3.9, 0.1, 0.03, 95.927572
96.163441, 108, 8, 1.197495, 88.953704, 62.138889, 59.046296, 14.573812, 14.573812, 14.573812, 170583.197444, 333631.287037, 7.0, 7.3, 0.8, 0.01, 96.288185
94.708557, 151, 90, 1.191864, 77.046358, 62.615894, 49.205298, 17.478205, 17.478205, 17.478205, 146496.352134, 237501.483444, 3.8, 5.3, 0.1, 0.04, 95.144711
89.640215, 112, 1, 1.195203, 65.0, 95.0, 52.0, 0.0, 0.0, 0.0, 0.0, 321100.0, 0.0, 0.0, 0.0, 0.0, 89.640215
90.879094, 263, 90, 0.999568, 66.429658, 55.627376, 30.912548, 3.799634, 3.799634, 3.799634, 30201.027589, 114359.764259, 3.9, 0.8, 0.2, 0.04, 93.259443
95.995842, 210, 8, 0.995584, 47.319048, 84.219048, 36.295238, 15.275517, 15.275517, 15.275517, 56957.868033, 142651.142857, 3.8, 4.8, 0.1, 0.0, 96.538634
94.443316, 114, 15, 0.99335, 83.789474, 49.035088, 63.5, 5.361085, 5.361085, 5.361085, 61374.801668, 262188.763158, 1.2, 2.1, 0.6, 0.02, 95.78108
96.26759, 107, 10, 0.99951, 76.158879, 74.271028, 49.803738, 7.490105, 7.490105, 7.490105, 44666.345794, 281073.53271, 2.8, 0.8, 0.2, 0.01, 97.136793
